date,bps
202410240935,2817290
202410240940,4145624
202410240945,2057060
202410240950,1855403
202410240955,16368472
202410241000,16810571
202410241005,1254425
202410241010,3334689
202410241015,1261813
202410241020,1112982
202410241025,19813359
202410241030,17639093
202410241035,1272448
202410241040,3194490
202410241045,1720895
202410241050,2575625
202410241055,22952620
202410241100,23207873
202410241105,24830244
202410241110,14333045
202410241115,2459867
202410241120,5653081
202410241125,20410004
202410241130,23189217
202410241135,13373981
202410241140,10733430
202410241145,3346644
202410241150,10453192
202410241155,38010692
202410241200,15590696
202410241205,32516345
202410241210,13092876
202410241215,15589364
202410241220,9338120
202410241225,22805604
202410241230,46153574
202410241235,39976428
202410241240,25959904
202410241245,24237556
202410241250,42966672
202410241255,56249534
202410241300,48381877
202410241305,74019984
202410241310,36625439
202410241315,43327038
202410241320,42411511
202410241325,48625564
202410241330,59502533
202410241335,67981124
202410241340,22715900
202410241345,6223184
202410241350,40506051
202410241355,8579726
202410241400,25914617
202410241405,48135076
202410241410,17244956
202410241415,25028391
202410241420,21722952
202410241425,20480686
202410241430,19209601
202410241435,35572491
202410241440,20190689
202410241445,12080767
202410241450,23114645
202410241455,9103965
202410241500,24415357
202410241505,32464934
202410241510,15589807
202410241515,5959897
202410241520,31301855
202410241525,15534320
202410241530,19326976
202410241535,32328508
202410241540,27866871
202410241545,16953142
202410241550,41182822
202410241555,17244212
202410241600,18201005
202410241605,42961145
202410241610,14395470
202410241615,13691150
202410241620,42918753
202410241625,19183736
202410241630,40672413
202410241635,49717808
202410241640,30107824
202410241645,24495578
202410241650,36429306
202410241655,37727185
202410241700,59033478
202410241705,55922187
202410241710,31403108
202410241715,10337683
202410241720,24407383
202410241725,56501241
202410241730,39185896
202410241735,62157536
202410241740,31493327
202410241745,36267078
202410241750,22573756
202410241755,52011567
202410241800,30530005
202410241805,42467066
202410241810,15486156
202410241815,30137103
202410241820,15983337
202410241825,58980453
202410241830,35628172
202410241835,83511582
202410241840,23549050
202410241845,35353514
202410241850,24864775
202410241855,26139120
202410241900,40960804
202410241905,65956454
202410241910,41914462
202410241915,24471849
202410241920,35563367
202410241925,19520232
202410241930,47776870
202410241935,58531420
202410241940,35143587
202410241945,23036920
202410241950,38964974
202410241955,27167409
202410242000,94384835
202410242005,59093994
202410242010,23123509
202410242015,49772700
202410242020,37656369
202410242025,74386828
202410242030,71479215
202410242035,80447195
202410242040,34593803
202410242045,50533070
202410242050,58152949
202410242055,107137232
202410242100,47878492
202410242105,51184292
202410242110,37605828
202410242115,21910749
202410242120,9930001
202410242125,22065528
202410242130,16601829
202410242135,33136991
202410242140,2601991
202410242145,5664660
202410242150,4684238
202410242155,6812189
202410242200,21485641
202410242205,40517984
202410242210,5052521
202410242215,8556822
202410242220,5655819
202410242225,4910154
202410242230,23495566
202410242235,5521526
202410242240,42644006
202410242245,7428282
202410242250,5614939
202410242255,5186271
202410242300,19807469
202410242305,2034467
202410242310,41214035
202410242315,4447476
202410242320,1890839
202410242325,6330231
202410242330,24912256
202410242335,26715676
202410242340,50136024
202410242345,7231786
202410242350,1859531
202410242355,4994022
202410250000,11290454
202410250005,12604418
202410250010,43429977
202410250015,4270222
202410250020,1182217
202410250025,1265448
202410250030,10434983
202410250035,12669701
202410250040,44358738
202410250045,4022605
202410250050,1411889
202410250055,1475181
202410250100,10564858
202410250105,56209634
202410250110,43698009
202410250115,7184762
202410250120,5599722
202410250125,1409135
202410250130,10336972
202410250135,51239476
202410250140,49256324
202410250145,6788639
202410250150,3393484
202410250155,1467972
202410250200,9804712
202410250205,10671082
202410250210,78145245
202410250215,2055625
202410250220,3332801
202410250225,20925276
202410250230,8532335
202410250235,8944047
202410250240,34191078
202410250245,1900946
202410250250,3618133
202410250255,1676031
202410250300,1220177
202410250305,13703429
202410250310,30015086
202410250315,1552781
202410250320,3423800
202410250325,1441824
202410250330,1260804
202410250335,12011325
202410250340,36820565
202410250345,4451895
202410250350,4943571
202410250355,2402797
202410250400,1210700
202410250405,9749983
202410250410,18305144
202410250415,12079008
202410250420,4915764
202410250425,1445776
202410250430,1225722
202410250435,13409094
202410250440,15266991
202410250445,14580704
202410250450,10622874
202410250455,8583484
202410250500,8972925
202410250505,12771477
202410250510,18875825
202410250515,1227203
202410250520,3718612
202410250525,1384140
202410250530,1323461
202410250535,6080308
202410250540,12320005
202410250545,1488399
202410250550,3383559
202410250555,1329190
202410250600,1457594
202410250605,5553959
202410250610,11189485
202410250615,1220541
202410250620,3779183
202410250625,1377500
202410250630,1350905
202410250635,5788356
202410250640,10609253
202410250645,3571480
202410250650,3479324
202410250655,1279220
202410250700,1375128
202410250705,4974803
202410250710,10535543
202410250715,1241902
202410250720,3376668
202410250725,1276722
202410250730,1423782
202410250735,4874479
202410250740,9678029
202410250745,1497042
202410250750,3443011
202410250755,1293800
202410250800,1476457
202410250805,4969448
202410250810,9838243
202410250815,1243854
202410250820,3357763
202410250825,1417312
202410250830,1324592
202410250835,6044782
202410250840,2109104
202410250845,10574836
202410250850,3399841
202410250855,1429842
202410250900,1415957
202410250905,6643441
202410250910,1902923
202410250915,13778560
202410250920,9268110
202410250925,3043343
202410250930,2722121
202410250935,141061659
202410250940,2597581
202410250945,16780170
202410250950,5299509
202410250955,3071676
202410251000,3486060
202410251005,7278926
202410251010,6235880
202410251015,18902676
202410251020,6396356
202410251025,1855108
202410251030,2911440
202410251035,5868218
202410251040,6395891
202410251045,18207090
202410251050,7585697
202410251055,1309793
202410251100,2458789
202410251105,7030974
202410251110,10376370
202410251115,26753935
202410251120,5048812
202410251125,10401891
202410251130,2975689
202410251135,8337287
202410251140,17866662
202410251145,28243445
202410251150,3698026
202410251155,38951909
202410251200,11964585
202410251205,16140066
202410251210,25371548
202410251215,33912340
202410251220,14571413
202410251225,89123770
202410251230,56929333
202410251235,49513719
202410251240,58599620
202410251245,53133166
202410251250,33042977
202410251255,60935035
202410251300,15307194
202410251305,16551163
202410251310,23573815
202410251315,51000484
202410251320,37260751
202410251325,34853710
202410251330,27240148
202410251335,20373873
202410251340,59045818
202410251345,76426485
202410251350,26442934
202410251355,37322332
202410251400,38547819
202410251405,27854078
202410251410,58751293
202410251415,46124219
202410251420,31728236
202410251425,27741878
202410251430,25326983
202410251435,13531329
202410251440,26444678
202410251445,47941087
202410251450,57714923
202410251455,20179875
202410251500,16996756
202410251505,12677750
202410251510,28245034
202410251515,50972164
202410251520,19302779
202410251525,8961959
202410251530,4393959
202410251535,5082254
202410251540,33398362
202410251545,32802391
202410251550,3739008
202410251555,6502272
202410251600,2695708
202410251605,5859866
202410251610,26656077
202410251615,31928486
202410251620,10764004
202410251625,13001897
202410251630,5713917
202410251635,11610681
202410251640,32652578
202410251645,48796141
202410251650,33911634
202410251655,32213667
202410251700,10658187
202410251705,24528913
202410251710,46990429
202410251715,37707377
202410251720,22748693
202410251725,51962867
202410251730,32162736
202410251735,15122530
202410251740,79513118
202410251745,70907668
202410251750,30512919
202410251755,68459187
202410251800,36038754
202410251805,39100063
202410251810,57972166
202410251815,66500489
202410251820,33542901
202410251825,37867347
202410251830,36030178
202410251835,69835194
202410251840,52265449
202410251845,60183244
202410251850,73951064
202410251855,52491623
202410251900,29887166
202410251905,24507968
202410251910,80850008
202410251915,76795087
202410251920,60459004
202410251925,32064885
202410251930,42486476
202410251935,50213671
202410251940,49870433
202410251945,47386675
202410251950,65489233
202410251955,42860639
202410252000,39260848
202410252005,47213437
202410252010,33780123
202410252015,26396315
202410252020,49010041
202410252025,28242515
202410252030,24662580
202410252035,25092078
202410252040,29573814
202410252045,38304478
202410252050,57792001
202410252055,29560323
202410252100,14327596
202410252105,16804103
202410252110,10390403
202410252115,9442345
202410252120,32194781
202410252125,8078102
202410252130,10447421
202410252135,8881731
202410252140,14372953
202410252145,16664390
202410252150,40264521
202410252155,6723734
202410252200,7193620
202410252205,3041611
202410252210,8242050
202410252215,9552150
202410252220,39671190
202410252225,2902545
202410252230,7775713
202410252235,2586928
202410252240,8874319
202410252245,13796183
202410252250,36415958
202410252255,2793109
202410252300,3963144
202410252305,6171637
202410252310,2685380
202410252315,23380731
202410252320,41009590
202410252325,1600940
202410252330,3529808
202410252335,10873697
202410252340,5338264
202410252345,22422400
202410252350,38771857
202410252355,3926189
